game,commence_time,market,player,side,line,best_price,book,books_at_line,projection,base_projection,projection_delta,dynamic_sigma,probability_model,season_matches,last10_projection,last10_matches,last5_projection,last5_matches,wheelo_support,stat_gap,model_probability,market_probability,model_edge,ev_per_unit,live_qi,signal,alt_line_score,book_market_reliability,stake_units,thorp_full_kelly_pct,thorp_bankroll_pct,thorp_kelly_fraction,thorp_allocation_note,portfolio_selection,selection_rank,why_not_selected,line_selection,ladder_note,matched_wheelo,market_key,raw_player
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Bailey Smith,Over,3.5,1.23,SportsBet,1,4.939,4.917,0.022,2.221,poisson,12,5.3,10,4.6,5,Model strong support,1.439,0.7263066089068003,0.8130081300813008,-0.08670152117450047,-0.10664287104463566,64.8,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Bailey Smith
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Oisin Mullin,Over,3.5,1.36,SportsBet,1,4.054,3.75,0.304,2.269,negative_binomial,12,4.0,10,4.4,5,Model lean support,0.5540000000000003,0.5529620837257004,0.7352941176470588,-0.18233203392135833,-0.24797156613304738,47.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Oisin Mullin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Tom Atkins,Over,3.5,1.09,SportsBet,1,5.825,6.5,-0.675,2.489,negative_binomial,12,6.2,10,4.8,5,Model strong support,2.325,0.8239365068687563,0.9174311926605504,-0.0934946857917941,-0.10190920751305554,64.2,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Tom Atkins
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Brad Close,Over,3.5,2.5,SportsBet,1,2.577,2.3,0.277,2.252,negative_binomial,10,2.625,8,2.8,5,Model lean against,-0.923,0.27598677471947997,0.4,-0.12401322528052006,-0.3100330632013001,33.1,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Bradley Close
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Mark O'Connor,Over,3.5,2.03,SportsBet,1,2.245,2.5,-0.255,2.243,negative_binomial,10,2.25,8,2.0,5,Model strong against,-1.255,0.22673519958036237,0.4926108374384237,-0.26587563785806134,-0.5397275448518644,19.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Mark O'Connor
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Max Holmes,Over,3.5,2.35,SportsBet,1,2.494,3.0,-0.506,2.365,negative_binomial,12,2.3,10,2.2,5,Model strong against,-1.0059999999999998,0.26370103203919804,0.425531914893617,-0.161830882854419,-0.38030257470788464,21.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Max Holmes
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Shaun Mannagh,Over,3.5,2.8,SportsBet,1,2.601,2.5,0.101,2.15,negative_binomial,12,2.7,10,2.6,5,Model lean against,-0.899,0.27916923628462675,0.35714285714285715,-0.0779736208582304,-0.21832613840304516,37.7,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Shaun Mannagh
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Tanner Bruhn,Over,3.5,2.12,SportsBet,1,3.687,3.545,0.142,2.176,negative_binomial,11,3.778,9,3.75,4,Model neutral,0.18699999999999983,0.4851284716085327,0.4716981132075471,0.013430358400985554,0.02847235981008933,58.8,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Tanner Bruhn
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Jack Bowes,Over,3.5,3.8,SportsBet,1,2.397,2.5,-0.103,2.284,negative_binomial,6,2.5,6,2.0,2,Model strong against,-1.1030000000000002,0.24889479843175333,0.2631578947368421,-0.014263096305088763,-0.0541997659593374,36.1,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Jack Bowes
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Jack Martin,Over,3.5,3.0,SportsBet,1,2.735,2.6,0.135,2.171,negative_binomial,10,2.875,8,2.75,4,Model lean against,-0.7650000000000001,0.3016913450765354,0.3333333333333333,-0.031641988256797926,-0.09492596477039383,42.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Jack Martin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Oliver Dempsey,Over,3.5,4.5,SportsBet,1,2.108,1.917,0.191,2.21,negative_binomial,12,2.0,10,2.4,5,Model strong against,-1.392,0.20766521560401952,0.2222222222222222,-0.014557006618202695,-0.06550652978191218,36.0,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Ollie Dempsey
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Zach Guthrie,Over,3.5,4.5,SportsBet,1,2.196,2.5,-0.304,2.282,negative_binomial,12,2.5,10,1.6,5,Model strong against,-1.3039999999999998,0.2206553786232468,0.2222222222222222,-0.0015668435989754093,-0.007050796195389397,37.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Zach Guthrie
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Mitchell Edwards,Over,3.5,5.6,SportsBet,1,2.076,2.0,0.076,2.148,negative_binomial,10,2.0,9,2.25,4,Model strong against,-1.424,0.20203734624842962,0.17857142857142858,0.02346591767700104,0.13140913899120577,39.8,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Mitchell Edwards
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Sam De Koning,Over,3.5,5.5,SportsBet,1,1.458,1.636,-0.178,2.203,negative_binomial,11,1.556,9,1.2,5,Model strong against,-2.042,0.13352809228537177,0.18181818181818182,-0.048290089532810054,-0.2655954924304553,32.7,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Sam De Koning
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Patrick Dangerfield,Over,3.5,6.25,SportsBet,1,1.589,1.375,0.214,2.272,negative_binomial,8,1.571,7,1.8,5,Model strong against,-1.911,0.14823529290171,0.16,-0.01176470709829,-0.07352941936431245,36.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Patrick Dangerfield
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Shannon Neale,Over,3.5,6.5,SportsBet,1,2.182,2.25,-0.068,2.228,negative_binomial,12,2.5,10,1.8,5,Model strong against,-1.318,0.21786279279702514,0.15384615384615385,0.06401663895087129,0.4161081531806634,43.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Shannon Neale
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Connor O'Sullivan,Over,3.5,7.0,SportsBet,1,1.716,1.75,-0.034,2.132,negative_binomial,12,1.6,10,1.8,5,Model strong against,-1.784,0.1586112712856952,0.14285714285714285,0.01575412842855234,0.1102788989998662,39.1,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Connor O'Sullivan
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Gryan Miers,Over,3.5,7.5,SportsBet,1,1.821,2.375,-0.554,2.527,negative_binomial,8,2.167,6,0.667,3,Model strong against,-1.679,0.1768766095056088,0.13333333333333333,0.043543276172275464,0.326574571292066,41.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Gryan Miers
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Mark Blicavs,Over,3.5,7.5,SportsBet,1,2.542,3.0,-0.458,2.441,negative_binomial,9,3.0,7,1.333,3,Model lean against,-0.9580000000000002,0.27087094171239867,0.13333333333333333,0.13753760837906534,1.0315320628429898,59.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Mark Blicavs
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Oliver Henry,Over,3.5,10.0,SportsBet,1,1.911,1.727,0.184,2.207,negative_binomial,11,1.8,10,2.2,5,Model strong against,-1.589,0.1829135467249562,0.1,0.08291354672495618,0.8291354672495619,45.8,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Oliver Henry
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Tom Stewart,Over,3.5,10.5,SportsBet,1,1.561,1.583,-0.022,2.154,negative_binomial,12,1.7,10,1.4,5,Model strong against,-1.939,0.1428112499257933,0.09523809523809523,0.04757315468769807,0.49951812422082975,42.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Thomas Stewart
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,James Peatling,Over,4.5,1.56,SportsBet,1,5.439,5.0,0.439,2.347,negative_binomial,11,5.3,10,6.0,5,Model lean support,0.9390000000000001,0.6314540771032324,0.641025641025641,-0.009571563922408544,-0.01493163971895739,64.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,James Peatling
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Jordan Dawson,Over,4.5,1.28,SportsBet,1,4.964,5.125,-0.161,2.248,negative_binomial,8,5.0,7,4.75,4,Model neutral,0.4640000000000004,0.5516464766655396,0.78125,-0.22960352333446044,-0.29389250986810933,39.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Jordan Dawson
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Lachlan McAndrew,Over,4.5,1.7,SportsBet,1,4.907,4.818,0.089,2.149,poisson,11,4.9,10,5.0,5,Model neutral,0.40700000000000003,0.5430393942098485,0.5882352941176471,-0.0451958999077986,-0.07683302984325757,53.0,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Lachlan McAndrew
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Sam Berry,Over,4.5,1.07,SportsBet,1,8.316,7.727,0.589,2.45,poisson,11,7.8,10,9.4,5,Model strong support,3.8160000000000007,0.9170860799282324,0.9345794392523364,-0.017493359324104008,-0.018717894476791286,71.8,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Sam Berry
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Alex Neal-Bullen,Over,4.5,2.75,SportsBet,1,3.34,3.1,0.24,2.244,negative_binomial,10,3.222,9,3.75,4,Model strong against,-1.1600000000000001,0.2643185998834101,0.36363636363636365,-0.09931776375295354,-0.27312385032062214,27.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Alex Neal-Bullen
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Daniel Curtin,Over,4.5,2.5,SportsBet,1,3.0,3.0,0.0,2.251,negative_binomial,4,3.0,4,3.0,4,Model strong against,-1.5,0.21933155622164624,0.4,-0.18066844377835378,-0.4516711094458844,19.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Daniel Curtin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Jake Soligo,Over,4.5,2.75,SportsBet,1,2.963,3.444,-0.481,2.414,negative_binomial,9,3.125,8,2.25,4,Model strong against,-1.537,0.22108206885553539,0.36363636363636365,-0.14255429478082826,-0.3920243106472777,23.2,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Jake Soligo
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Ben Keays,Over,4.5,3.5,SportsBet,1,2.835,2.909,-0.074,2.246,negative_binomial,11,3.2,10,2.4,5,Model strong against,-1.665,0.19958497633052152,0.2857142857142857,-0.08612930938376417,-0.30145258284317467,28.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Ben Keays
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Wayne Milera,Over,4.5,3.8,SportsBet,1,2.751,2.545,0.206,2.215,negative_binomial,11,2.7,10,3.0,5,Model strong against,-1.749,0.18870542557324255,0.2631578947368421,-0.07445246916359954,-0.2829193828216784,30.1,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Wayne Milera
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Zac Taylor,Over,4.5,3.6,SportsBet,1,2.924,2.667,0.257,2.28,negative_binomial,9,2.667,9,3.4,5,Model strong against,-1.576,0.21141871914849375,0.2777777777777778,-0.06635905862928404,-0.23889261106542248,30.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Zac Taylor
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Josh Rachele,Over,4.5,4.9,SportsBet,1,2.207,2.636,-0.429,2.356,negative_binomial,11,2.6,10,1.4,5,Model strong against,-2.293,0.14415541661280928,0.2040816326530612,-0.05992621604025192,-0.2936384585972345,31.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Josh Rachele
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Luke Nankervis,Over,4.5,4.4,SportsBet,1,2.9,2.6,0.3,2.483,negative_binomial,5,2.6,5,4.0,2,Model strong against,-1.6,0.2160604575907762,0.22727272727272727,-0.011212269681951076,-0.049333986600584745,36.4,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Luke Nankervis
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Rory Laird,Over,4.5,5.75,SportsBet,1,2.29,1.889,0.401,2.357,negative_binomial,9,2.125,8,2.8,5,Model strong against,-2.21,0.15108804233719675,0.17391304347826086,-0.022825001141064116,-0.13124375656111864,35.2,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Rory Laird
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Brayden Cook,Over,4.5,6.75,SportsBet,1,2.105,1.909,0.196,2.213,negative_binomial,11,2.0,10,2.4,5,Model strong against,-2.395,0.1294524147486933,0.14814814814814814,-0.01869573339945485,-0.1261962004463203,35.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Brayden Cook
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Callum Ah Chee,Over,4.5,6.25,SportsBet,1,1.533,1.333,0.2,2.51,negative_binomial,3,2.0,2,2.0,1,Model strong against,-2.967,0.1013654321566907,0.16,-0.05863456784330931,-0.36646604902068314,31.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Callum Ah Chee
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Max Michalanney,Over,4.5,6.75,SportsBet,1,2.38,2.545,-0.165,2.219,negative_binomial,11,2.6,10,2.0,5,Model strong against,-2.12,0.1522831725808358,0.14814814814814814,0.004135024432687651,0.027911414920641642,37.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Max Michalanney
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Isaac Cumming,Over,4.5,8.5,SportsBet,1,2.561,2.667,-0.106,2.222,negative_binomial,9,2.75,8,2.25,4,Model strong against,-1.939,0.16935832050864896,0.11764705882352941,0.05171126168511955,0.43954572432351613,42.7,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Isaac Cumming
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Taylor Walker,Over,4.5,9.75,SportsBet,1,1.563,1.857,-0.294,2.543,negative_binomial,7,2.167,6,0.0,2,Model strong against,-2.9370000000000003,0.10404542268288341,0.10256410256410256,0.0014813201187808545,0.014442871158113268,37.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Taylor Walker
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Darcy Fogarty,Over,4.5,11.0,SportsBet,1,2.331,2.4,-0.069,2.322,negative_binomial,5,2.5,4,2.0,2,Model strong against,-2.169,0.15305529060170486,0.09090909090909091,0.06214619969261395,0.6836081966187535,43.7,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Darcy Fogarty
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Josh Worrell,Over,4.5,11.5,SportsBet,1,2.143,1.818,0.325,2.285,negative_binomial,11,2.0,10,2.6,5,Model strong against,-2.357,0.13589732974732838,0.08695652173913043,0.048940808008197945,0.5628192920942763,42.4,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Josh Worrell
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Bailey Smith,Over,4.5,1.56,SportsBet,1,4.939,4.917,0.022,2.221,poisson,12,5.3,10,4.6,5,Model neutral,0.43900000000000006,0.5487387259729668,0.641025641025641,-0.09228691505267417,-0.14396758748217175,48.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Bailey Smith
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Oisin Mullin,Over,4.5,1.82,SportsBet,1,4.054,3.75,0.304,2.269,negative_binomial,12,4.0,10,4.4,5,Model neutral,-0.44599999999999973,0.3796042267052606,0.5494505494505494,-0.16984632274528877,-0.3091203073964257,40.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Oisin Mullin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Tom Atkins,Over,4.5,1.24,SportsBet,1,5.825,6.5,-0.675,2.489,negative_binomial,12,6.2,10,4.8,5,Model strong support,1.3250000000000002,0.6828838238277569,0.8064516129032259,-0.12356778907546895,-0.15322405845358145,61.1,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Tom Atkins
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Mark O'Connor,Over,4.5,3.35,SportsBet,1,2.245,2.5,-0.255,2.243,negative_binomial,10,2.25,8,2.0,5,Model strong against,-2.255,0.14200831311443984,0.29850746268656714,-0.1564991495721273,-0.5242721510666265,21.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Mark O'Connor
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Tanner Bruhn,Over,4.5,3.6,SportsBet,1,3.687,3.545,0.142,2.176,negative_binomial,11,3.778,9,3.75,4,Model lean against,-0.8130000000000002,0.3162847396300259,0.2777777777777778,0.03850696185224811,0.13862506266809338,49.4,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Tanner Bruhn
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Brad Close,Over,4.5,4.4,SportsBet,1,2.577,2.3,0.277,2.252,negative_binomial,10,2.625,8,2.8,5,Model strong against,-1.923,0.17247378836580307,0.22727272727272727,-0.054798938906924194,-0.24111533119046646,32.0,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Bradley Close
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Max Holmes,Over,4.5,4.1,SportsBet,1,2.494,3.0,-0.506,2.365,negative_binomial,12,2.3,10,2.2,5,Model strong against,-2.006,0.1696777238164151,0.24390243902439027,-0.07422471520797516,-0.3043213323526981,30.1,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Max Holmes
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Jack Martin,Over,4.5,5.7,SportsBet,1,2.735,2.6,0.135,2.171,negative_binomial,10,2.875,8,2.75,4,Model strong against,-1.7650000000000001,0.18463623609317803,0.17543859649122806,0.00919763960194997,0.052426545731114826,38.4,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Jack Martin
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Shaun Mannagh,Over,4.5,5.25,SportsBet,1,2.601,2.5,0.101,2.15,negative_binomial,12,2.7,10,2.6,5,Model strong against,-1.899,0.16937409642872991,0.19047619047619047,-0.02110209404746055,-0.11078599374916798,35.4,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Shaun Mannagh
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Jack Bowes,Over,4.5,7.75,SportsBet,1,2.397,2.5,-0.103,2.284,negative_binomial,6,2.5,6,2.0,2,Model strong against,-2.103,0.15708794300113138,0.12903225806451613,0.028055684936615255,0.21743155825876825,40.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Jack Bowes
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Oliver Dempsey,Over,4.5,9.75,SportsBet,1,2.108,1.917,0.191,2.21,negative_binomial,12,2.0,10,2.4,5,Model strong against,-2.392,0.1295239889021481,0.10256410256410256,0.026959886338045552,0.262858891795944,40.2,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Ollie Dempsey
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Zach Guthrie,Over,4.5,9.75,SportsBet,1,2.196,2.5,-0.304,2.282,negative_binomial,12,2.5,10,1.6,5,Model strong against,-2.304,0.1399445286146208,0.10256410256410256,0.03738042605051825,0.364459153992553,41.2,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Zach Guthrie
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Mitchell Edwards,Over,4.5,12.5,SportsBet,1,2.076,2.0,0.076,2.148,negative_binomial,10,2.0,9,2.25,4,Model strong against,-2.424,0.12380538199738456,0.08,0.043805381997384554,0.5475672749673071,41.9,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Mitchell Edwards
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Sam De Koning,Over,4.5,12.5,SportsBet,1,1.458,1.636,-0.178,2.203,negative_binomial,11,1.556,9,1.2,5,Model strong against,-3.042,0.08795676301176891,0.08,0.007956763011768911,0.09945953764711146,38.3,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Sam De Koning
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Jordan Dawson,Over,5.5,1.63,SportsBet,1,4.964,5.125,-0.161,2.248,negative_binomial,8,5.0,7,4.75,4,Model lean against,-0.5359999999999996,0.3777742728720419,0.6134969325153374,-0.23572265964329553,-0.3842279352185717,27.5,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Jordan Dawson
Adelaide Crows v Geelong Cats,2026-06-04T09:30:00Z,Tackles,Sam Berry,Over,5.5,1.17,SportsBet,1,8.316,7.727,0.589,2.45,poisson,11,7.8,10,9.4,5,Model strong support,2.8160000000000007,0.8360276391040586,0.8547008547008548,-0.018673215596796133,-0.02184766224825141,71.6,PASS,,1.0,0.0,0.0,0.0,0.0,No Thorp allocation: not selected.,NOT_SELECTED,,,NOT_ACTIONABLE,,True,player_tackles_over,Sam Berry
