captured_datetime,match_datetime,game,player,market,type,line,best_price,bookie,qi,bet_size,final_stat,bucket,stat,pred,gap,support,win,profit,stake
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Tackles Over,Over,5.5,1.72,Unibet,72.7,$40,6,Tackles,Tackles,4.29,-1.21,Wheelo strong against,True,28.799999999999997,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Martin,Tackles Over,Over,1.5,1.30,Unibet,72.6,$55,1,Tackles,Tackles,1.9243999999999999,0.4243999999999999,Wheelo neutral,False,-55.0,55.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Toby Greene,Tackles Over,Over,5.5,2.80,Unibet,72.0,$25,5,Tackles,Tackles,3.6169000000000002,-1.8830999999999998,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Will Graham,Tackles Over,Over,4.5,2.23,Unibet,71.6,$30,4,Tackles,Tackles,4.333,-0.16699999999999982,Wheelo neutral,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Mabior Chol,Tackles Over,Over,3.5,2.20,SportsBet,71.3,$30,1,Tackles,Tackles,2.9815,-0.5185,Wheelo lean against,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ethan Read,Marks Over,Over,3.5,2.05,SportsBet,71.2,$30,3,Marks,Marks,4.3735,0.8734999999999999,Wheelo lean support,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Noah Anderson,Tackles Over,Over,3.5,1.90,TAB,71.1,$35,3,Tackles,Tackles,2.8200000000000003,-0.6799999999999997,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Samuel Collins,Tackles Over,Over,1.5,1.82,SportsBet,70.6,$35,1,Tackles,Tackles,,,No Wheelo match,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Sam De Koning,Tackles Over,Over,4.5,2.95,Unibet,69.9,$25,0,Tackles,Tackles,1.5957000000000001,-2.9043,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben Long,Marks Over,Over,3.5,1.62,SportsBet,69.5,$40,1,Marks,Marks,2.8935,-0.6065,Wheelo lean against,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Leo Lombard,Tackles Over,Over,1.5,1.25,TAB,69.4,$60,4,Tackles,Tackles,2.4764285714285714,0.9764285714285714,Wheelo lean support,True,15.0,60.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Cooper Sharman,Tackles Over,Over,1.5,2.25,SportsBet,69.2,$30,3,Tackles,Tackles,1.74,0.24,Wheelo neutral,True,37.5,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oscar Adams,Tackles Over,Over,1.5,1.79,SportsBet,69.0,$35,3,Tackles,Tackles,1.25,-0.25,Wheelo neutral,True,27.650000000000002,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Ryan Lester,Tackles Over,Over,1.5,1.59,SportsBet,69.0,$40,1,Tackles,Tackles,1.5,0.0,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jarrod Witts,Tackles Over,Over,3.5,2.04,Unibet,68.8,$30,1,Tackles,Tackles,2.6734999999999998,-0.8265000000000002,Wheelo lean against,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Josh Dunkley,Tackles Over,Over,9.5,1.74,Unibet,68.7,$35,6,Tackles,Tackles,8.85,-0.6500000000000004,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Scott Pendlebury,Tackles Over,Over,3.5,1.57,SportsBet,68.4,$40,4,Tackles,Tackles,3.1178,-0.3822000000000001,Wheelo neutral,True,22.800000000000004,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben Long,Tackles Over,Over,2.5,2.12,Unibet,67.8,$30,5,Tackles,Tackles,2.5865,0.08650000000000002,Wheelo neutral,True,33.6,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bradley Close,Tackles Over,Over,1.5,1.19,TAB,67.8,$70,0,Tackles,Tackles,,,No Wheelo match,False,-70.0,70.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Daniel Rioli,Tackles Over,Over,2.5,1.87,Unibet,67.5,$35,3,Tackles,Tackles,2.08,-0.41999999999999993,Wheelo neutral,True,30.450000000000003,35.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bodhi Uwland,Marks Over,Over,5.5,1.77,SportsBet,67.5,$35,3,Marks,Marks,7.3065,1.8064999999999998,Wheelo strong support,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Ed Richards,Tackles Over,Over,3.5,2.30,SportsBet,67.4,$30,4,Tackles,Tackles,3.38,-0.1200000000000001,Wheelo neutral,True,38.99999999999999,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben King,Marks Over,Over,3.5,1.81,SportsBet,67.2,$35,2,Marks,Marks,3.5335,0.033500000000000085,Wheelo neutral,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Wil Powell,Tackles Over,Over,5.5,2.15,Unibet,67.1,$30,5,Tackles,Tackles,5.2135,-0.2865000000000002,Wheelo neutral,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oliver Henry,Disposals Over,Over,9.5,1.75,TAB,66.9,$35,9,Disposals,Disposals,8.642857142857142,-0.8571428571428577,Wheelo neutral,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Charlie Cameron,Tackles Over,Over,3.5,2.88,Unibet,66.6,$25,5,Tackles,Tackles,3.2199999999999998,-0.28000000000000025,Wheelo neutral,True,47.0,25.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Tackles Over,Over,3.5,2.03,SportsBet,66.6,$30,4,Tackles,Tackles,3.9335,0.4335,Wheelo neutral,True,30.899999999999995,30.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Oscar Allen,Tackles Over,Over,1.5,1.40,Unibet,66.3,$50,0,Tackles,Tackles,0.28571428571428575,-1.2142857142857142,Wheelo strong against,False,-50.0,50.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oscar Adams,Disposals Over,Over,9.5,1.61,SportsBet,65.6,$40,12,Disposals,Disposals,7.4358,-2.0641999999999996,Wheelo lean against,True,24.400000000000006,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Thomas Stewart,Marks Over,Over,7.5,2.05,TAB,65.5,$30,2,Marks,Marks,,,No Wheelo match,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ollie Dempsey,Marks Over,Over,3.5,1.71,SportsBet,64.9,$40,4,Marks,Marks,,,No Wheelo match,True,28.4,40.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Steele Sidebottom,Tackles Over,Over,3.5,2.65,SportsBet,64.9,$25,1,Tackles,Tackles,1.9344000000000001,-1.5655999999999999,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Jarman Impey,Tackles Over,Over,1.5,1.40,Unibet,64.3,$50,3,Tackles,Tackles,2.6465,1.1465,Wheelo strong support,True,19.999999999999996,50.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Xavier O'Halloran,Goals Scored Over,Over,0.5,2.55,Bet Right,64.2,$25,0,Goals,Goals_Avg,0.3865,-0.11349999999999999,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oliver Henry,Tackles Over,Over,1.5,1.26,TAB,64.1,$60,1,Tackles,Tackles,1.0714285714285714,-0.4285714285714286,Wheelo neutral,False,-60.0,60.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jy Farrar,Marks Over,Over,3.5,1.58,TAB,64.1,$40,0,Marks,Marks,2.855,-0.645,Wheelo lean against,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Marcus Windhager,Tackles Over,Over,3.5,2.00,SportsBet,63.8,$30,1,Tackles,Tackles,1.9335,-1.5665,Wheelo strong against,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jy Farrar,Tackles Over,Over,1.5,1.20,TAB,63.4,$70,4,Tackles,Tackles,2.0300000000000002,0.5300000000000002,Wheelo lean support,True,13.999999999999996,70.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Alixzander Tauru,Tackles Over,Over,1.5,2.12,SportsBet,63.2,$30,1,Tackles,Tackles,,,No Wheelo match,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Will Ashcroft,Tackles Over,Over,3.5,1.44,SportsBet,63.0,$50,5,Tackles,Tackles,4.2700000000000005,0.7700000000000005,Wheelo lean support,True,21.999999999999996,50.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Jake Riccardi,Tackles Over,Over,3.5,2.02,Unibet,63.0,$30,4,Tackles,Tackles,2.9535,-0.5465,Wheelo lean against,True,30.6,30.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Xavier O'Halloran,Tackles Over,Over,3.5,1.80,SportsBet,62.6,$35,1,Tackles,Tackles,2.8335,-0.6665000000000001,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Marks Over,Over,3.5,2.30,SportsBet,62.4,$30,2,Marks,Marks,3.2665,-0.23349999999999982,Wheelo neutral,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Harry Morrison,Goal Scorer Anytime,Over,0.5,2.80,Dabble AU,62.3,$25,0,Goals,Goals_Avg,0.07142857142857144,-0.42857142857142855,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Bradley Hill,Tackles Over,Over,1.5,2.10,SportsBet,62.0,$30,1,Tackles,Tackles,1.4199,-0.08010000000000006,Wheelo neutral,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Henry,Marks Over,Over,5.5,1.62,TAB,61.9,$40,4,Marks,Marks,5.4865,-0.013499999999999623,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Hugh Boxshall,Tackles Over,Over,5.5,1.95,Unibet,61.9,$35,6,Tackles,Tackles,4.2372,-1.2628000000000004,Wheelo strong against,True,33.25,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Rhylee West,Tackles Over,Over,3.5,1.74,SportsBet,61.3,$35,3,Tackles,Tackles,3.46,-0.040000000000000036,Wheelo neutral,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Kai Lohmann,Tackles Over,Over,3.5,1.77,Unibet,61.2,$35,3,Tackles,Tackles,2.8234,-0.6766000000000001,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Marks Over,Over,5.5,1.61,SportsBet,61.1,$40,5,Marks,Marks,5.7935,0.29349999999999987,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mitchell Knevitt,Disposals Over,Over,14.5,1.62,SportsBet,61.0,$40,11,Disposals,Disposals,,,No Wheelo match,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Shaun Mannagh,Marks Over,Over,3.5,1.65,SportsBet,60.8,$40,3,Marks,Marks,3.4935,-0.00649999999999995,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Nick Watson,Tackles Over,Over,3.5,2.80,SportsBet,60.8,$25,4,Tackles,Tackles,2.8265000000000002,-0.6734999999999998,Wheelo lean against,True,44.99999999999999,25.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Harrison Himmelberg,Tackles Over,Over,1.5,1.85,SportsBet,60.8,$35,2,Tackles,Tackles,,,No Wheelo match,True,29.750000000000004,35.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Liam Ryan,Tackles Over,Over,1.5,1.77,SportsBet,60.3,$35,1,Tackles,Tackles,1.2069,-0.2930999999999999,Wheelo neutral,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Thomas Liberatore,Tackles Over,Over,7.5,2.00,SportsBet,59.9,$30,2,Tackles,Tackles,,,No Wheelo match,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Joel Jeffrey,Tackles Over,Over,2.5,2.75,Unibet,59.8,$25,2,Tackles,Tackles,1.7,-0.8,Wheelo lean against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Lloyd Meek,Tackles Over,Over,3.5,1.68,SportsBet,59.8,$40,3,Tackles,Tackles,3.2535,-0.24650000000000016,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Conor Nash,Tackles Over,Over,5.5,2.30,SportsBet,59.5,$30,3,Tackles,Tackles,4.9665,-0.5335000000000001,Wheelo lean against,False,-30.0,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oliver Henry,Marks Over,Over,3.5,1.95,SportsBet,59.4,$35,3,Marks,Marks,2.0714285714285716,-1.4285714285714284,Wheelo strong against,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jackson Macrae,Tackles Over,Over,5.5,2.23,Unibet,59.1,$30,6,Tackles,Tackles,,,No Wheelo match,True,36.9,30.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Finn Callaghan,Tackles Over,Over,3.5,1.16,SportsBet,58.7,$80,4,Tackles,Tackles,4.6735,1.1734999999999998,Wheelo strong support,True,12.799999999999994,80.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Max Holmes,Marks Over,Over,5.5,2.20,SportsBet,58.5,$30,8,Marks,Marks,5.9735,0.4734999999999996,Wheelo neutral,True,36.00000000000001,30.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mitchell Knevitt,Goals Scored Over,Over,0.5,2.01,Bet Right,58.4,$30,1,Goals,Goals_Avg,,,No Wheelo match,True,30.299999999999994,30.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Josh Daicos,Tackles Over,Over,1.5,1.37,SportsBet,58.0,$50,1,Tackles,Tackles,2.34,0.8399999999999999,Wheelo lean support,False,-50.0,50.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Joel Jeffrey,Marks Over,Over,5.5,1.68,TAB,57.9,$40,5,Marks,Marks,5.9065,0.4065000000000003,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Wil Powell,Marks Over,Over,3.5,1.55,SportsBet,57.4,$45,2,Marks,Marks,4.1065000000000005,0.6065000000000005,Wheelo lean support,False,-45.0,45.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Buku Khamis,Goal Scorer Anytime,Over,0.5,2.60,TAB,57.4,$25,0,Goals,Goals_Avg,0.14285714285714288,-0.3571428571428571,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Michael Sellwood,Goal Scorer Anytime,Over,0.5,2.60,TAB,57.4,$25,0,Goals,Goals_Avg,0.0,-0.5,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lawson Humphries,Marks Over,Over,5.5,1.86,SportsBet,57.2,$35,1,Marks,Marks,4.78,-0.7199999999999998,Wheelo lean against,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Darcy Fort,Tackles Over,Over,3.5,1.60,Unibet,57.2,$40,2,Tackles,Tackles,3.38,-0.1200000000000001,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Higgins,Tackles Over,Over,1.5,1.60,SportsBet,57.2,$40,3,Tackles,Tackles,2.06,0.56,Wheelo lean support,True,24.000000000000004,40.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Blake Hardwick,Tackles Over,Over,1.5,1.29,SportsBet,57.1,$60,2,Tackles,Tackles,2.4535,0.9535,Wheelo lean support,True,17.400000000000002,60.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Stephen Coniglio,Tackles Over,Over,5.5,1.67,SportsBet,56.9,$40,2,Tackles,Tackles,4.6093,-0.8906999999999998,Wheelo lean against,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Humphrey,Marks Over,Over,3.5,1.96,SportsBet,56.9,$35,4,Marks,Marks,3.4249,-0.07509999999999994,Wheelo neutral,True,33.6,35.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Jaspa Fletcher,Tackles Over,Over,1.5,1.48,Unibet,56.6,$45,1,Tackles,Tackles,2.17,0.6699999999999999,Wheelo lean support,False,-45.0,45.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Sam Davidson,Tackles Over,Over,1.5,1.11,SportsBet,56.5,$95,2,Tackles,Tackles,2.4666,0.9666000000000001,Wheelo lean support,True,10.45000000000001,95.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Joel Freijah,Tackles Over,Over,1.5,1.11,SportsBet,56.5,$95,1,Tackles,Tackles,2.4935,0.9935,Wheelo lean support,False,-95.0,95.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Timothy English,Tackles Over,Over,3.5,1.84,SportsBet,56.4,$35,1,Tackles,Tackles,,,No Wheelo match,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Harvey Thomas,Tackles Over,Over,1.5,1.13,SportsBet,56.4,$85,1,Tackles,Tackles,2.8685,1.3685,Wheelo strong support,False,-85.0,85.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Arthur Jones,Tackles Over,Over,3.5,2.65,SportsBet,56.2,$25,3,Tackles,Tackles,1.5,-2.0,Wheelo strong against,False,-25.0,25.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Nick Daicos,Tackles Over,Over,3.5,1.61,SportsBet,56.2,$40,2,Tackles,Tackles,3.1500000000000004,-0.34999999999999964,Wheelo neutral,False,-40.0,40.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Hugo Garcia,Tackles Over,Over,5.5,2.00,SportsBet,56.0,$30,6,Tackles,Tackles,5.3343,-0.16570000000000018,Wheelo neutral,True,30.0,30.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Brayden Maynard,Tackles Over,Over,1.5,1.36,Unibet,55.9,$50,4,Tackles,Tackles,2.89,1.3900000000000001,Wheelo strong support,True,18.000000000000004,50.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Tackles Over,Over,1.5,1.37,Bet Right,55.8,$50,3,Tackles,Tackles,2.6,1.1,Wheelo strong support,True,18.500000000000007,50.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Darcy Cameron,Tackles Over,Over,1.5,1.37,SportsBet,55.8,$50,6,Tackles,Tackles,3.3,1.7999999999999998,Wheelo strong support,True,18.500000000000007,50.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Cameron Rayner,Tackles Over,Over,3.5,1.49,SportsBet,55.5,$45,1,Tackles,Tackles,,,No Wheelo match,False,-45.0,45.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Matthew Kennedy,Tackles Over,Over,5.5,1.55,Unibet,55.3,$45,6,Tackles,Tackles,5.5335,0.033500000000000085,Wheelo neutral,True,24.750000000000004,45.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Beau McCreery,Tackles Over,Over,3.5,1.21,Unibet,55.1,$70,1,Tackles,Tackles,3.92,0.41999999999999993,Wheelo neutral,False,-70.0,70.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Zac Bailey,Tackles Over,Over,1.5,1.27,Unibet,54.9,$60,3,Tackles,Tackles,2.8734,1.3734000000000002,Wheelo strong support,True,16.200000000000003,60.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Connor Budarick,Tackles Over,Over,1.5,1.32,Unibet,54.8,$55,2,Tackles,Tackles,2.0665,0.5665,Wheelo lean support,True,17.600000000000005,55.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Connor O'Sullivan,Tackles Over,Over,1.5,1.35,Bet Right,54.7,$55,3,Tackles,Tackles,2.5265,1.0265,Wheelo strong support,True,19.250000000000004,55.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jordan De Goey,Tackles Over,Over,1.5,1.36,SportsBet,54.7,$50,1,Tackles,Tackles,1.87,0.3700000000000001,Wheelo neutral,False,-50.0,50.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Rowan Marshall,Tackles Over,Over,3.5,1.38,Unibet,54.6,$50,1,Tackles,Tackles,3.26,-0.2400000000000002,Wheelo neutral,False,-50.0,50.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Thomas Stewart,Tackles Over,Over,1.5,1.44,SportsBet,54.5,$50,1,Tackles,Tackles,,,No Wheelo match,False,-50.0,50.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Lachie Whitfield,Tackles Over,Over,1.5,1.43,Unibet,54.5,$50,1,Tackles,Tackles,2.4112,0.9112,Wheelo lean support,False,-50.0,50.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Harry Rowston,Tackles Over,Over,3.5,1.45,SportsBet,54.4,$45,0,Tackles,Tackles,2.575,-0.9249999999999998,Wheelo lean against,False,-45.0,45.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Max Hall,Tackles Over,Over,3.5,2.70,SportsBet,54.3,$25,5,Tackles,Tackles,3.34,-0.16000000000000014,Wheelo neutral,True,42.50000000000001,25.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Dylan Moore,Tackles Over,Over,1.5,1.12,SportsBet,54.0,$90,2,Tackles,Tackles,2.7865,1.2865000000000002,Wheelo strong support,True,10.80000000000001,90.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Mattaes Phillipou,Tackles Over,Over,1.5,1.14,SportsBet,53.9,$85,4,Tackles,Tackles,1.8330000000000002,0.3330000000000002,Wheelo neutral,True,11.899999999999991,85.0
2026-03-07 07:20:09,2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Marks Over,Over,1.5,1.20,Bet Right,53.8,$70,3,Marks,Marks,4.4085,2.9085,Wheelo strong support,True,13.999999999999996,70.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Patrick Lipinski,Tackles Over,Over,1.5,1.25,SportsBet,53.7,$60,2,Tackles,Tackles,2.8012,1.3012000000000001,Wheelo strong support,True,15.0,60.0
2026-03-07 07:20:09,2026-03-07 16:15:00,Greater Western Sydney Giants v Hawthorn Hawks,Sam Butler,Tackles Over,Over,5.5,1.81,Unibet,53.7,$35,1,Tackles,Tackles,3.3335,-2.1665,Wheelo strong against,False,-35.0,35.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Jack Sinclair,Tackles Over,Over,1.5,1.26,SportsBet,53.6,$60,3,Tackles,Tackles,2.5465,1.0465,Wheelo strong support,True,15.600000000000001,60.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Dayne Zorko,Tackles Over,Over,3.5,2.30,Unibet,53.6,$30,4,Tackles,Tackles,2.99,-0.5099999999999998,Wheelo lean against,True,38.99999999999999,30.0
2026-03-07 07:20:09,2026-03-08 19:20:00,St Kilda Saints v Collingwood Magpies,Ned Long,Tackles Over,Over,7.5,2.30,SportsBet,53.6,$30,9,Tackles,Tackles,7.45,-0.04999999999999982,Wheelo neutral,True,38.99999999999999,30.0
2026-03-07 07:20:09,2026-03-07 19:35:00,Brisbane Lions v Western Bulldogs,Marcus Bontempelli,Tackles Over,Over,7.5,2.50,SportsBet,53.3,$25,5,Tackles,Tackles,4.8934999999999995,-2.6065000000000005,Wheelo strong against,False,-25.0,25.0
